asv_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_addSpecies
ASV10185	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV07284	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	NA	NA
ASV13543	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	NA	NA
ASV02502	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	Schaalia	NA	NA
ASV13178	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV14248	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV06553	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV08229	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV14073	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA	NA
ASV02727	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	WWH38	NA	NA	NA
ASV06240	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA	NA
ASV01835	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA	NA
ASV03181	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA	NA
ASV02009	Bacteria	Acidobacteriota	Blastocatellia	11-24	NA	NA	NA	NA
ASV14363	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	NA	NA
ASV12521	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	NA	NA	NA
ASV13521	Bacteria	Actinomycetota	Coriobacteriia	OPB41	NA	NA	NA	NA
ASV03160	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis	NA	NA	NA
ASV08048	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis	NA	NA	NA
ASV09901	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	NA	NA
ASV02381	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV07165	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV02428	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	disciforme/gephyra
ASV08181	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	minutum
ASV05543	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV12231	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV08611	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA	NA	NA
ASV01221	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter	NA	NA
ASV05361	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Corallococcus	NA	NA
ASV10523	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	NA	NA
ASV09850	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	NA	NA
ASV14516	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV01631	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA	NA
ASV00835	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA	NA
ASV00768	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA	NA
ASV02248	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geomonas	NA	NA
ASV13015	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV07421	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11011	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV11884	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV05755	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV12662	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	NA	NA	NA	NA
ASV07457	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV04778	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV00390	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	lenta	lenta
ASV07075	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08322	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08259	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11784	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11971	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11017	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV04473	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV07990	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV10110	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV07312	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV09050	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	NA
ASV14062	Bacteria	Bacillota	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	NA	NA
ASV13120	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV12915	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV08573	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	NA	NA
ASV01883	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV01200	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV01838	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV02155	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV11858	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV01990	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV05790	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	aggregans/flagellatus/modestus
ASV00450	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV03434	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV00719	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV01715	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV08671	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Edaphobacter	NA	NA
ASV07238	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV00548	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV00647	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV01159	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV02112	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV01621	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV02378	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV02175	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV03955	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV05246	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV01530	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV08951	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	NA
ASV00773	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV04640	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV10039	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV00599	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV03384	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV10340	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV11075	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV01081	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV02877	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV02186	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV12191	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV01676	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV12856	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV02015	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV02737	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV08846	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV10985	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV00721	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV03561	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV00866	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV04847	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV07272	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV00371	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Silvibacterium	NA	NA
ASV08251	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Silvibacterium	NA	NA
ASV01091	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV12324	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV01312	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV03018	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV11892	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV00743	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV02396	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV01695	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	Candidatus Koribacter	NA	NA
ASV00421	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV01125	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Terracidiphilus	NA	NA
ASV01324	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV10974	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV03742	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV00708	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV05482	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV01319	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	NA	NA	NA
ASV05004	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV01080	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV11824	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Occallatibacter	NA	NA
ASV00852	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV13160	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	NA	NA
ASV07674	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV01928	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	NA	NA	NA
ASV13177	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	Terriglobus	NA	albidus
ASV03945	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV06606	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	NA	NA
ASV11310	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV10999	Bacteria	Bacillota	Clostridia	NA	NA	NA	NA	NA
ASV12917	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	NA	NA
ASV13615	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV04699	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	NA	NA
ASV11089	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	NA	NA
ASV07845	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV09965	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV11942	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV09220	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV11044	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	NA
ASV12269	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08765	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV08795	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09748	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV10563	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	NA
ASV08608	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV11563	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	NA	NA
ASV11761	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	NA
ASV00571	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	lenta
ASV10489	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV09722	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	NA	NA	NA	NA
ASV11480	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV06708	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV08493	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV07516	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Murimonas	NA	NA
ASV00921	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	NA	NA
ASV02770	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	NA	NA
ASV10052	Bacteria	NA	NA	NA	NA	NA	NA	NA
ASV11234	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	pamelaeae	pamelaeae
ASV04470	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV09165	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV14322	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV07187	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydromonas	NA	NA
ASV10138	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Hydromonas	NA	NA
ASV11570	Bacteria	Thermodesulfobacteriota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus	NA	NA
ASV03759	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	NA	NA
ASV10723	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	NA	NA	NA	NA
ASV02427	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01188	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV13666	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV03613	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA	NA
ASV04897	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	NA	NA
ASV04512	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	NA	NA
ASV02450	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV03366	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV12395	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV13192	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV13419	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV14139	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV09784	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	NA	NA
ASV13530	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	NA	NA
ASV02700	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	testosteroni/thiooxydans
ASV01679	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	testosteroni	testosteroni/thiooxydans
ASV03252	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	acidovorans
ASV00692	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	tsuruhatensis	acidovorans/lacustris/tsuruhatensis
ASV00894	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00471	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01330	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV02464	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01107	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV05244	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01442	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00780	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV13424	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV00738	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV07048	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00807	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01873	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01457	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01704	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01070	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00614	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01747	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV02299	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV07113	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00006	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	acidovorans	acidovorans/lacustris/tsuruhatensis
ASV03491	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00801	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01805	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV02080	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01073	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV05695	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01515	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00460	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01419	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV01555	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00974	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV13296	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	NA	NA	NA	NA
ASV14617	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV14575	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV10701	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV03528	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
ASV01826	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV03100	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV03743	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV00848	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV03910	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV04277	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV03966	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV14334	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	NA
ASV01764	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV02345	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	NA	NA
ASV04139	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	NA	NA
ASV13833	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	NA	jiangduensis
ASV02491	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA	NA
