"removal_step","Kingdom","Phylum","Class","Order","Family","Genus","asvs","raw_reads"
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",1,5
"prevalence_filter","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage",1,5
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Stappiaceae",,2,5
"prevalence_filter","Bacteria","Ignavibacteriota","Ignavibacteria","Ignavibacteriales",,,2,5
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella",1,4
"prevalence_filter","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","Singulisphaera",1,4
"prevalence_filter","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Jeotgalicoccus",1,4
"prevalence_filter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","CAG-56",1,4
"prevalence_filter","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Berryella",1,4
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lacinutrix",1,4
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Pseudahrensia",1,4
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella",1,4
"prevalence_filter","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",1,4
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","MN 122.2a",1,4
"prevalence_filter","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Dielma",1,4
"prevalence_filter","Archaea","Nanoarchaeota","Nanoarchaeia","Pacearchaeales","Incertae Sedis","GW2011_GWC1_47_15",1,4
"prevalence_filter","Bacteria","Thermodesulfobacteriota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",,1,4
"prevalence_filter","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",1,4
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter",1,4
"prevalence_filter","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-006",1,4
"prevalence_filter","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae",,1,4
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Opitutales","Opitutaceae","Alterococcus",1,4
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Sodalis",1,4
"prevalence_filter","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Sulfurospirillaceae","Sulfurospirillum",1,4
"prevalence_filter","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Paucilactobacillus",2,4
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",2,4
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Colwelliaceae",,1,3
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",1,3
"prevalence_filter","Bacteria","Acidobacteriota","Acidobacteriae","Terriglobales","Acidobacteriaceae (Subgroup 1)","Terriglobus",1,3
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Beutenbergiaceae","Salana",1,3
"prevalence_filter","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","BacC-u-018",1,3
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Thermomonas",1,3
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae",,1,3
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","C1-B045",1,3
"prevalence_filter","Bacteria","Cyanobacteriota","Cyanobacteriia","Cyanobacteriales","Chroococcidiopsaceae","Aliterella",1,3
"prevalence_filter","Bacteria","Myxococcota","Polyangiia","Polyangiales","Eel-36e1D6",,1,3
"prevalence_filter","Bacteria","Bacillota","Clostridia","Oscillospirales","Butyricicoccaceae","UCG-009",1,3
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",1,3
"prevalence_filter","Bacteria","Bacillota","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Allisonella",1,3
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobium",1,3
"prevalence_filter","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus",1,3
"prevalence_filter","Archaea","Nanoarchaeota","Nanoarchaeia","Pacearchaeales",,,1,3
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Thioglobaceae","SUP05 cluster",1,3
"prevalence_filter","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","HN-HF0106",1,3
"prevalence_filter","Bacteria","Actinomycetota","Coriobacteriia","OPB41",,,1,3
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter",1,3
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingorhabdus",1,3
"prevalence_filter","Bacteria","Armatimonadota","Armatimonadia","Armatimonadales","Armatimonadaceae","Armatimonas",1,3
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Piscinibacterium",1,3
"prevalence_filter","Bacteria","Gemmatimonadota","AKAU4049",,,,1,3
"prevalence_filter","Bacteria","Chloroflexota","Anaerolineae","1-20",,,1,3
"prevalence_filter","Bacteria","Patescibacteria","ABY1","Candidatus Uhrbacteria",,,1,3
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Micrococcales","Micrococcaceae","Garicola",1,3
"prevalence_filter","Bacteria","Chloroflexota","Chloroflexia","Kallotenuales",,,1,3
"prevalence_filter","Bacteria","Bacillota","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Planifilum",1,3
"prevalence_filter","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1",1,2
"prevalence_filter","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",1,2
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xenophilus",1,2
"prevalence_filter","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae","Mucispirillum",1,2
"prevalence_filter","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae",,1,2
"prevalence_filter","Bacteria","Acidobacteriota","Acidobacteriae",,,,1,2
"prevalence_filter","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Rectinema",1,2
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga",1,2
"prevalence_filter","Bacteria","Deferrisomatota","Deferrisomatia","Deferrisomatales","Deferrisomataceae","Deferrisoma",1,2
"prevalence_filter","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Litorivicinaceae","Litorivicinus",1,2
"prevalence_filter","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter",1,2
"prevalence_filter","Bacteria","Bacillota","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Alicyclobacillus",1,2
"prevalence_filter","Bacteria","Bacillota","Clostridia","Oscillospirales","Ethanoligenenaceae","Ethanoligenens",1,2
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Algimonas",1,2
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Thalassobius",1,2
"prevalence_filter","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Anaerococcus",1,2
"prevalence_filter","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas",1,2
"prevalence_filter","Bacteria","Armatimonadota","Chthonomonadia","Chthonomonadales",,,1,2
"prevalence_filter","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium",1,2
"prevalence_filter","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia",1,2
"prevalence_filter","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Bradymonadales",,,1,2
"prevalence_filter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Amaricoccus",1,1
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",14,3738295
"retained_final","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae",,3,1824091
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Photobacterium",8,377214
"retained_final","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium",2,265073
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",1,250689
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Candidatus Hamiltonella",1,118683
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Mitochondria",,2,60224
"retained_final","Bacteria","Cyanobacteriota","Cyanobacteriia","Chloroplast",,,8,59011
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Buchnera",1,52867
"retained_final","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",5,52672
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia",8,32428
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",9,30036
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",2,23015
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",4,20795
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus",2,17340
"retained_final","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus",4,16725
"retained_final","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",6,13719
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",7,13361
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Listeriaceae","Listeria",1,12434
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus",2,11358
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Pediococcus",2,10916
"retained_final","Bacteria","Actinomycetota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Cutibacterium",1,10378
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella",2,10375
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella",2,9802
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",3,6976
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Weissella",2,6349
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",1,6198
"retained_final","Bacteria","Actinomycetota","Actinobacteria","Kitasatosporales","Streptomycetaceae","Streptomyces",4,4675
"retained_final","Bacteria","Bacillota","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus",2,4462
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter",1,4051
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum",3,3485
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",4,3298
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus",1,3173
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",3,3143
"retained_final","Bacteria","Bacillota","Bacilli","Staphylococcales","Staphylococcaceae","Mammaliicoccus",1,3018
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter",1,2954
"retained_final","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",1,2565
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",,2,2520
"retained_final","Bacteria","Bacillota","Bacilli","Mycoplasmatales","Mycoplasmataceae","Malacoplasma",1,2363
"retained_final","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Priestia",2,2332
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes",2,2198
"retained_final","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter",1,2044
"retained_final","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae","Flavonifractor",2,1939
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella",3,1825
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Latilactobacillus",1,1823
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group",2,1756
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Enterocloster",1,1669
"retained_final","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",1,1614
"retained_final","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Neobacillus",1,1531
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Commensalibacter",1,1399
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Bradyrhizobium",2,1344
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia",2,1292
"retained_final","Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Intestinibacter",1,1268
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",,2,1207
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Extibacter",1,1113
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","[Ruminococcus] gnavus group",1,1007
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",1,994
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",1,901
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae",,1,854
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus",1,838
"retained_final","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","HT002",1,802
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Amylibacter",1,781
"retained_final","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia",1,775
"retained_final","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella",1,752
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",,1,747
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",1,733
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",1,704
"retained_final","Bacteria","Bacillota","Clostridia","Oscillospirales","Oscillospiraceae",,1,674
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",1,637
"retained_final","Bacteria","Bacillota","Clostridia","Oscillospirales","[Eubacterium] coprostanoligenes group",,1,633
"retained_final","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",1,573
"retained_final","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Helicobacter",1,561
"retained_final","Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Lawsonella",1,546
"retained_final","Bacteria","Bacillota","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium",1,538
"retained_final","Bacteria","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Frisingicoccus",1,533
"retained_final","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus",1,519
"retained_final","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus",1,516
"retained_final","Bacteria","Actinomycetota","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",1,487
"taxonomic_filter",,,,,,,1632,176947
"taxonomic_filter","Bacteria",,,,,,426,5259
"taxonomic_filter","Eukaryota",,,,,,133,4003
